indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,snapshot_count,value_count,min_value,max_value,absolute_spread,status,observations_json
sdg08_hourly_wage,total,2023,province,8100,rupiah_per_hour,Maluku,2,1,17156,17156,0,exact_match,"[{""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""webapi-var-1172-updated-2025-12-02"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1172;vervar=8100;turvar=0;th=123;turth=0"", ""unit"": ""rupiah_per_hour"", ""value"": ""17156""}, {""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=275;column=21;year=2023"", ""unit"": ""rupiah_per_hour"", ""value"": ""17156""}]"
sdg08_hourly_wage,total,2023,province,8200,rupiah_per_hour,Maluku Utara,2,1,27078,27078,0,exact_match,"[{""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""webapi-var-1172-updated-2025-12-02"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1172;vervar=8200;turvar=0;th=123;turth=0"", ""unit"": ""rupiah_per_hour"", ""value"": ""27078""}, {""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=275;column=21;year=2023"", ""unit"": ""rupiah_per_hour"", ""value"": ""27078""}]"
sdg08_hourly_wage,total,2023,province,9100,rupiah_per_hour,Papua Barat,2,1,25695,25695,0,exact_match,"[{""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""webapi-var-1172-updated-2025-12-02"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1172;vervar=9100;turvar=0;th=123;turth=0"", ""unit"": ""rupiah_per_hour"", ""value"": ""25695""}, {""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=275;column=21;year=2023"", ""unit"": ""rupiah_per_hour"", ""value"": ""25695""}]"
sdg08_hourly_wage,total,2023,province,9400,rupiah_per_hour,Papua,2,1,28570,28570,0,exact_match,"[{""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""webapi-var-1172-updated-2025-12-02"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1172;vervar=9400;turvar=0;th=123;turth=0"", ""unit"": ""rupiah_per_hour"", ""value"": ""28570""}, {""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_hourly_wage"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=275;column=21;year=2023"", ""unit"": ""rupiah_per_hour"", ""value"": ""28570""}]"
sdg08_informal_employment,total,2020,national,9999,percent,Indonesia,2,1,60.47,60.47,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=9999;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""60.47""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""60.47""}]"
sdg08_informal_employment,total,2020,province,1100,percent,Aceh,2,1,61.88,61.88,0.00,exact_match,"[{""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1100;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""61.88""}, {""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""61.88""}]"
sdg08_informal_employment,total,2020,province,1200,percent,Sumatera Utara,2,1,59.62,59.62,0.00,exact_match,"[{""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1200;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""59.62""}, {""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""59.62""}]"
sdg08_informal_employment,total,2020,province,1300,percent,Sumatera Barat,2,1,66.28,66.28,0.00,exact_match,"[{""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1300;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""66.28""}, {""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""66.28""}]"
sdg08_informal_employment,total,2020,province,1400,percent,Riau,2,1,55.97,55.97,0.00,exact_match,"[{""geo_code"": ""1400"", ""geo_level"": ""province"", ""geo_name"": ""Riau"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1400;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""55.97""}, {""geo_code"": ""1400"", ""geo_level"": ""province"", ""geo_name"": ""Riau"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""55.97""}]"
sdg08_informal_employment,total,2020,province,1500,percent,Jambi,2,1,62.74,62.74,0.00,exact_match,"[{""geo_code"": ""1500"", ""geo_level"": ""province"", ""geo_name"": ""Jambi"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1500;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""62.74""}, {""geo_code"": ""1500"", ""geo_level"": ""province"", ""geo_name"": ""Jambi"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""62.74""}]"
sdg08_informal_employment,total,2020,province,1600,percent,Sumatera Selatan,2,1,65.26,65.26,0.00,exact_match,"[{""geo_code"": ""1600"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Selatan"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1600;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""65.26""}, {""geo_code"": ""1600"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Selatan"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""65.26""}]"
sdg08_informal_employment,total,2020,province,1700,percent,Bengkulu,2,1,69.23,69.23,0.00,exact_match,"[{""geo_code"": ""1700"", ""geo_level"": ""province"", ""geo_name"": ""Bengkulu"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1700;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""69.23""}, {""geo_code"": ""1700"", ""geo_level"": ""province"", ""geo_name"": ""Bengkulu"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""69.23""}]"
sdg08_informal_employment,total,2020,province,1800,percent,Lampung,2,1,72.26,72.26,0.00,exact_match,"[{""geo_code"": ""1800"", ""geo_level"": ""province"", ""geo_name"": ""Lampung"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1800;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""72.26""}, {""geo_code"": ""1800"", ""geo_level"": ""province"", ""geo_name"": ""Lampung"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""72.26""}]"
sdg08_informal_employment,total,2020,province,1900,percent,Kep. Bangka Belitung,2,1,52.93,52.93,0.00,exact_match,"[{""geo_code"": ""1900"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Bangka Belitung"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=1900;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""52.93""}, {""geo_code"": ""1900"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Bangka Belitung"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""52.93""}]"
sdg08_informal_employment,total,2020,province,2100,percent,Kep. Riau,2,1,35.41,35.41,0.00,exact_match,"[{""geo_code"": ""2100"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Riau"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=2100;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""35.41""}, {""geo_code"": ""2100"", ""geo_level"": ""province"", ""geo_name"": ""Kepulauan Riau"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""35.41""}]"
sdg08_informal_employment,total,2020,province,3100,percent,Dki Jakarta,2,1,38.22,38.22,0.00,exact_match,"[{""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""Dki Jakarta"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=3100;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""38.22""}, {""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""DKI Jakarta"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""38.22""}]"
sdg08_informal_employment,total,2020,province,3200,percent,Jawa Barat,2,1,55.59,55.59,0.00,exact_match,"[{""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=3200;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""55.59""}, {""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""55.59""}]"
sdg08_informal_employment,total,2020,province,3300,percent,Jawa Tengah,2,1,62.75,62.75,0.00,exact_match,"[{""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""webapi-var-2153-updated-2026-07-07"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=2153;vervar=3300;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""62.75""}, {""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg08_informal_employment"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=274;column=14;year=2020"", ""unit"": ""percent"", ""value"": ""62.75""}]"
